date,weekday,month,day,year,season,away,home,oppoenent,time_est,networks,network_1,network_2,network_3,date_old,preseason
12/23/2016,Fri,12,23,2016,2017,GSW,DET,Golden State @ Detroit,7:30 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,WAS,MIL,Washington @ Milwaukee,8:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,HOU,MEM,Houston @ Memphis,8:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,MIA,NOP,Miami @ New Orleans,8:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,SAC,MIN,Sacramento @ Minnesota,8:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,ATL,DEN,Atlanta @ Denver,9:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,TOR,UTA,Toronto @ Utah,9:00 PM,NBALP TSN,NBALP,TSN,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,PHI,PHO,Philadelphia @ Phoenix,9:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,SAS,POR,San Antonio @ Portland,10:00 PM,NBALP,NBALP,,,Fri Dec 23,0
12/23/2016,Fri,12,23,2016,2017,DAL,LAC,Dallas @ LA Clippers,10:30 PM,NBATV,NBATV,,,Fri Dec 23,0
12/25/2016,Sun,12,25,2016,2017,BOS,NYK,Boston @ New York,12:00 PM,ESPN,ESPN,,,Sun Dec 25,0
12/25/2016,Sun,12,25,2016,2017,GSW,CLE,Golden State @ Cleveland,2:30 PM,ABC,ABC,,,Sun Dec 25,0
12/25/2016,Sun,12,25,2016,2017,CHI,SAS,Chicago @ San Antonio,5:00 PM,ABC,ABC,,,Sun Dec 25,0
12/25/2016,Sun,12,25,2016,2017,MIN,OKC,Minnesota @ Oklahoma City,8:00 PM,ESPN,ESPN,,,Sun Dec 25,0
12/25/2016,Sun,12,25,2016,2017,LAC,LAL,LA Clippers @ LA Lakers,10:30 PM,ESPN,ESPN,,,Sun Dec 25,0
12/26/2016,Mon,12,26,2016,2017,MIL,WAS,Milwaukee @ Washington,7:00 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,MEM,ORL,Memphis @ Orlando,7:00 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,CHA,BRK,Charlotte @ Brooklyn,7:30 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,CLE,DET,Cleveland @ Detroit,7:30 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,IND,CHI,Indiana @ Chicago,8:00 PM,NBATV,NBATV,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,DAL,NOP,Dallas @ New Orleans,8:00 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,PHO,HOU,Phoenix @ Houston,8:00 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,ATL,MIN,Atlanta @ Minnesota,8:00 PM,NBALP,NBALP,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,TOR,POR,Toronto @ Portland,10:00 PM,NBALP SN1,NBALP,SN1,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,DEN,LAC,Denver @ LA Clippers,10:30 PM,NBATV,NBATV,,,Mon Dec 26,0
12/26/2016,Mon,12,26,2016,2017,PHI,SAC,Philadelphia @ Sacramento,10:30 PM,NBALP,NBALP,,,Mon Dec 26,0
12/27/2016,Tue,12,27,2016,2017,MEM,BOS,Memphis @ Boston,7:30 PM,NBALP,NBALP,,,Tue Dec 27,0
12/27/2016,Tue,12,27,2016,2017,OKC,MIA,Oklahoma City @ Miami,7:30 PM,NBATV,NBATV,,,Tue Dec 27,0
12/27/2016,Tue,12,27,2016,2017,HOU,DAL,Houston @ Dallas,8:30 PM,NBALP,NBALP,,,Tue Dec 27,0
12/27/2016,Tue,12,27,2016,2017,UTA,LAL,Utah @ LA Lakers,10:30 PM,NBATV,NBATV,,,Tue Dec 27,0
12/28/2016,Wed,12,28,2016,2017,IND,WAS,Indiana @ Washington,7:00 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,CHA,ORL,Charlotte @ Orlando,7:00 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,NYK,ATL,New York @ Atlanta,7:30 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,MIL,DET,Milwaukee @ Detroit,7:30 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,BRK,CHI,Brooklyn @ Chicago,8:00 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,LAC,NOP,LA Clippers @ New Orleans,8:00 PM,NBATV,NBATV,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,PHO,SAS,Phoenix @ San Antonio,8:30 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,MIN,DEN,Minnesota @ Denver,9:00 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,SAC,POR,Sacramento @ Portland,10:00 PM,NBALP,NBALP,,,Wed Dec 28,0
12/28/2016,Wed,12,28,2016,2017,TOR,GSW,Toronto @ Golden State,10:30 PM,NBATV SN1,NBATV,SN1,,Wed Dec 28,0
12/29/2016,Thu,12,29,2016,2017,MIA,CHA,Miami @ Charlotte,7:00 PM,NBALP,NBALP,,,Thu Dec 29,0
12/29/2016,Thu,12,29,2016,2017,OKC,MEM,Oklahoma City @ Memphis,8:00 PM,NBALP,NBALP,,,Thu Dec 29,0
12/29/2016,Thu,12,29,2016,2017,BOS,CLE,Boston @ Cleveland,8:00 PM,TNT,TNT,,,Thu Dec 29,0
12/29/2016,Thu,12,29,2016,2017,PHI,UTA,Philadelphia @ Utah,9:00 PM,NBALP,NBALP,,,Thu Dec 29,0
12/29/2016,Thu,12,29,2016,2017,TOR,PHO,Toronto @ Phoenix,9:00 PM,NBALP TSN,NBALP,TSN,,Thu Dec 29,0
12/29/2016,Thu,12,29,2016,2017,DAL,LAL,Dallas @ LA Lakers,10:30 PM,TNT,TNT,,,Thu Dec 29,0
12/30/2016,Fri,12,30,2016,2017,CHI,IND,Chicago @ Indiana,4:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,BRK,WAS,Brooklyn @ Washington,7:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,MIA,BOS,Miami @ Boston,7:30 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,NYK,NOP,New York @ New Orleans,8:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,LAC,HOU,LA Clippers @ Houston,8:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,MIL,MIN,Milwaukee @ Minnesota,8:00 PM,NBATV,NBATV,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,DET,ATL,Detroit @ Atlanta,8:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,POR,SAS,Portland @ San Antonio,8:30 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,PHI,DEN,Philadelphia @ Denver,9:00 PM,NBALP,NBALP,,,Fri Dec 30,0
12/30/2016,Fri,12,30,2016,2017,DAL,GSW,Dallas @ Golden State,10:30 PM,NBALP,NBALP,,,Fri Dec 30,0
12/31/2016,Sat,12,31,2016,2017,MEM,SAC,Memphis @ Sacramento,5:00 PM,NBALP,NBALP,,,Sat Dec 31,0
12/31/2016,Sat,12,31,2016,2017,MIL,CHI,Milwaukee @ Chicago,7:00 PM,NBATV,NBATV,,,Sat Dec 31,0
12/31/2016,Sat,12,31,2016,2017,CLE,CHA,Cleveland @ Charlotte,7:00 PM,NBALP,NBALP,,,Sat Dec 31,0
12/31/2016,Sat,12,31,2016,2017,NYK,HOU,New York @ Houston,8:00 PM,NBALP,NBALP,,,Sat Dec 31,0
12/31/2016,Sat,12,31,2016,2017,PHO,UTA,Phoenix @ Utah,8:00 PM,NBALP,NBALP,,,Sat Dec 31,0
12/31/2016,Sat,12,31,2016,2017,LAC,OKC,LA Clippers @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Sat Dec 31,0
1/1/2017,Fri,1,1,2017,2017,SAS,ATL,San Antonio @ Atlanta,6:00 PM,NBATV,NBATV,,,Fri Jan 1,0
1/1/2017,Fri,1,1,2017,2017,DET,MIA,Detroit @ Miami,6:00 PM,NBALP,NBALP,,,Fri Jan 1,0
1/1/2017,Fri,1,1,2017,2017,ORL,IND,Orlando @ Indiana,6:00 PM,NBALP,NBALP,,,Fri Jan 1,0
1/1/2017,Fri,1,1,2017,2017,POR,MIN,Portland @ Minnesota,7:00 PM,NBALP,NBALP,,,Fri Jan 1,0
1/1/2017,Fri,1,1,2017,2017,TOR,LAL,Toronto @ LA Lakers,9:30 PM,NBALP TSN,NBALP,TSN,,Fri Jan 1,0
1/2/2017,Sat,1,2,2017,2017,OKC,MIL,Oklahoma City @ Milwaukee,7:00 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,NOP,CLE,New Orleans @ Cleveland,7:00 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,UTA,BRK,Utah @ Brooklyn,7:30 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,ORL,NYK,Orlando @ New York,7:30 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,CHA,CHI,Charlotte @ Chicago,8:00 PM,NBATV,NBATV,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,WAS,HOU,Washington @ Houston,8:00 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,PHO,LAC,Phoenix @ LA Clippers,10:30 PM,NBALP,NBALP,,,Sat Jan 2,0
1/2/2017,Sat,1,2,2017,2017,DEN,GSW,Denver @ Golden State,10:30 PM,NBALP,NBALP,,,Sat Jan 2,0
1/3/2017,Sun,1,3,2017,2017,MIN,PHI,Minnesota @ Philadelphia,7:00 PM,NBALP,NBALP,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,UTA,BOS,Utah @ Boston,7:30 PM,NBATV,NBATV,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,IND,DET,Indiana @ Detroit,7:30 PM,NBALP,NBALP,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,WAS,DAL,Washington @ Dallas,8:30 PM,NBALP,NBALP,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,TOR,SAS,Toronto @ San Antonio,8:30 PM,NBALP SN1,NBALP,SN1,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,SAC,DEN,Sacramento @ Denver,9:00 PM,NBALP,NBALP,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,MIA,PHO,Miami @ Phoenix,9:00 PM,NBALP,NBALP,,,Sun Jan 3,0
1/3/2017,Sun,1,3,2017,2017,MEM,LAL,Memphis @ LA Lakers,10:30 PM,NBATV,NBATV,,,Sun Jan 3,0
1/4/2017,Mon,1,4,2017,2017,OKC,CHA,Oklahoma City @ Charlotte,7:00 PM,NBALP,NBALP,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,ATL,ORL,Atlanta @ Orlando,7:00 PM,NBALP,NBALP,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,MIL,NYK,Milwaukee @ New York,7:30 PM,NBALP,NBALP,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,CHI,CLE,Chicago @ Cleveland,8:00 PM,ESPN,ESPN,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,MEM,LAC,Memphis @ LA Clippers,10:30 PM,NBALP,NBALP,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,POR,GSW,Portland @ Golden State,10:30 PM,ESPN,ESPN,,,Mon Jan 4,0
1/4/2017,Mon,1,4,2017,2017,MIA,SAC,Miami @ Sacramento,10:30 PM,NBALP,NBALP,,,Mon Jan 4,0
1/5/2017,Tue,1,5,2017,2017,BRK,IND,Brooklyn @ Indiana,7:00 PM,NBALP,NBALP,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,UTA,TOR,Utah @ Toronto,7:30 PM,NBALP SN1,NBALP,SN1,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,CHA,DET,Charlotte @ Detroit,7:30 PM,NBALP,NBALP,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,ATL,NOP,Atlanta @ New Orleans,8:00 PM,NBALP,NBALP,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,OKC,HOU,Oklahoma City @ Houston,8:00 PM,TNT,TNT,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,PHO,DAL,Phoenix @ Dallas,8:30 PM,NBALP,NBALP,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,LAL,POR,LA Lakers @ Portland,10:00 PM,NBALP,NBALP,,,Tue Jan 5,0
1/5/2017,Tue,1,5,2017,2017,SAS,DEN,San Antonio @ Denver,10:30 PM,TNT,TNT,,,Tue Jan 5,0
1/6/2017,Wed,1,6,2017,2017,MIN,WAS,Minnesota @ Washington,7:00 PM,NBALP,NBALP,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,HOU,ORL,Houston @ Orlando,7:00 PM,NBALP,NBALP,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,PHI,BOS,Philadelphia @ Boston,7:30 PM,NBALP,NBALP,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,CLE,BRK,Cleveland @ Brooklyn,7:30 PM,NBALP,NBALP,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,NYK,MIL,New York @ Milwaukee,8:00 PM,ESPN,ESPN,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,MIA,LAL,Miami @ LA Lakers,10:30 PM,NBALP,NBALP,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,MEM,GSW,Memphis @ Golden State,10:30 PM,ESPN,ESPN,,,Wed Jan 6,0
1/6/2017,Wed,1,6,2017,2017,LAC,SAC,LA Clippers @ Sacramento,10:30 PM,NBALP,NBALP,,,Wed Jan 6,0
1/7/2017,Thu,1,7,2017,2017,NYK,IND,New York @ Indiana,7:00 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,NOP,BOS,New Orleans @ Boston,7:30 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,TOR,CHI,Toronto @ Chicago,8:00 PM,NBALP TSN,NBALP,TSN,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,DEN,OKC,Denver @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,UTA,MIN,Utah @ Minnesota,8:00 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,ATL,DAL,Atlanta @ Dallas,8:30 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,CHA,SAS,Charlotte @ San Antonio,8:30 PM,NBALP,NBALP,,,Thu Jan 7,0
1/7/2017,Thu,1,7,2017,2017,DET,POR,Detroit @ Portland,10:00 PM,NBALP,NBALP,,,Thu Jan 7,0
1/8/2017,Fri,1,8,2017,2017,PHI,BRK,Philadelphia @ Brooklyn,12:00 PM,NBALP,NBALP,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,MIA,LAC,Miami @ LA Clippers,3:30 PM,NBALP,NBALP,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,WAS,MIL,Washington @ Milwaukee,3:30 PM,NBALP,NBALP,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,HOU,TOR,Houston @ Toronto,6:00 PM,NBALP SN1,NBALP,SN1,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,UTA,MEM,Utah @ Memphis,8:00 PM,NBATV,NBATV,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,CLE,PHO,Cleveland @ Phoenix,8:30 PM,NBALP,NBALP,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,GSW,SAC,Golden State @ Sacramento,9:00 PM,NBALP,NBALP,,,Fri Jan 8,0
1/8/2017,Fri,1,8,2017,2017,ORL,LAL,Orlando @ LA Lakers,9:30 PM,NBALP,NBALP,,,Fri Jan 8,0
1/9/2017,Sat,1,9,2017,2017,NOP,NYK,New Orleans @ New York,7:30 PM,NBALP,NBALP,,,Sat Jan 9,0
1/9/2017,Sat,1,9,2017,2017,OKC,CHI,Oklahoma City @ Chicago,8:00 PM,NBALP,NBALP,,,Sat Jan 9,0
1/9/2017,Sat,1,9,2017,2017,DAL,MIN,Dallas @ Minnesota,8:00 PM,NBALP,NBALP,,,Sat Jan 9,0
1/10/2017,Sun,1,10,2017,2017,CHI,WAS,Chicago @ Washington,7:00 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,BOS,TOR,Boston @ Toronto,7:30 PM,NBATV SN1,NBATV,SN1,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,ATL,BRK,Atlanta @ Brooklyn,7:30 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,CHA,HOU,Charlotte @ Houston,8:00 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,MIL,SAS,Milwaukee @ San Antonio,8:30 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,CLE,UTA,Cleveland @ Utah,9:00 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,POR,LAL,Portland @ LA Lakers,10:30 PM,NBALP,NBALP,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,MIA,GSW,Miami @ Golden State,10:30 PM,NBATV,NBATV,,,Sun Jan 10,0
1/10/2017,Sun,1,10,2017,2017,DET,SAC,Detroit @ Sacramento,10:30 PM,NBALP,NBALP,,,Sun Jan 10,0
1/11/2017,Mon,1,11,2017,2017,NYK,PHI,New York @ Philadelphia,7:00 PM,NBALP,NBALP,,,Mon Jan 11,0
1/11/2017,Mon,1,11,2017,2017,MEM,OKC,Memphis @ Oklahoma City,8:00 PM,NBALP,NBALP,,,Mon Jan 11,0
1/11/2017,Mon,1,11,2017,2017,HOU,MIN,Houston @ Minnesota,8:00 PM,NBALP,NBALP,,,Mon Jan 11,0
1/11/2017,Mon,1,11,2017,2017,WAS,BOS,Washington @ Boston,8:00 PM,ESPN,ESPN,,,Mon Jan 11,0
1/11/2017,Mon,1,11,2017,2017,ORL,LAC,Orlando @ LA Clippers,10:30 PM,NBALP,NBALP,,,Mon Jan 11,0
1/11/2017,Mon,1,11,2017,2017,CLE,POR,Cleveland @ Portland,10:30 PM,ESPN,ESPN,,,Mon Jan 11,0
1/12/2017,Tue,1,12,2017,2017,IND,DEN,Indiana @ Denver,3:00 PM,NBATV,NBATV,,,Tue Jan 12,0
1/12/2017,Tue,1,12,2017,2017,NOP,BRK,New Orleans @ Brooklyn,7:30 PM,NBALP,NBALP,,,Tue Jan 12,0
1/12/2017,Tue,1,12,2017,2017,CHI,NYK,Chicago @ New York,8:00 PM,TNT,TNT,,,Tue Jan 12,0
1/12/2017,Tue,1,12,2017,2017,LAL,SAS,LA Lakers @ San Antonio,8:30 PM,NBALP,NBALP,,,Tue Jan 12,0
1/12/2017,Tue,1,12,2017,2017,DAL,PHO,Dallas @ Phoenix,10:00 PM,NBALP,NBALP,,,Tue Jan 12,0
1/12/2017,Tue,1,12,2017,2017,DET,GSW,Detroit @ Golden State,10:30 PM,TNT,TNT,,,Tue Jan 12,0
1/13/2017,Wed,1,13,2017,2017,CHA,PHI,Charlotte @ Philadelphia,7:00 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,BRK,TOR,Brooklyn @ Toronto,7:30 PM,NBALP SN1,NBALP,SN1,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,MIA,MIL,Miami @ Milwaukee,8:00 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,MEM,HOU,Memphis @ Houston,8:00 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,OKC,MIN,Oklahoma City @ Minnesota,8:00 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,BOS,ATL,Boston @ Atlanta,8:00 PM,ESPN,ESPN,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,ORL,POR,Orlando @ Portland,10:00 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,CLE,SAC,Cleveland @ Sacramento,10:30 PM,NBALP,NBALP,,,Wed Jan 13,0
1/13/2017,Wed,1,13,2017,2017,DET,UTA,Detroit @ Utah,10:30 PM,ESPN,ESPN,,,Wed Jan 13,0
1/14/2017,Thu,1,14,2017,2017,LAL,LAC,LA Lakers @ LA Clippers,3:30 PM,NBALP,NBALP,,,Thu Jan 14,0
1/14/2017,Thu,1,14,2017,2017,NOP,CHI,New Orleans @ Chicago,5:00 PM,NBALP,NBALP,,,Thu Jan 14,0
1/14/2017,Thu,1,14,2017,2017,SAS,PHO,San Antonio @ Phoenix,6:00 PM,NBALP,NBALP,,,Thu Jan 14,0
1/14/2017,Thu,1,14,2017,2017,PHI,WAS,Philadelphia @ Washington,8:00 PM,NBALP,NBALP,,,Thu Jan 14,0
1/14/2017,Thu,1,14,2017,2017,ORL,UTA,Orlando @ Utah,9:00 PM,NBALP,NBALP,,,Thu Jan 14,0
1/15/2017,Fri,1,15,2017,2017,NYK,TOR,New York @ Toronto,3:00 PM,NBALP TSN,NBALP,TSN,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,MIL,ATL,Milwaukee @ Atlanta,3:00 PM,NBALP,NBALP,,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,MIN,DAL,Minnesota @ Dallas,4:00 PM,NBALP,NBALP,,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,HOU,BRK,Houston @ Brooklyn,6:00 PM,NBALP,NBALP,,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,OKC,SAC,Oklahoma City @ Sacramento,9:00 PM,NBALP,NBALP,,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,CHI,MEM,Chicago @ Memphis,9:00 PM,ESPN,ESPN,,,Fri Jan 15,0
1/15/2017,Fri,1,15,2017,2017,DET,LAL,Detroit @ LA Lakers,9:30 PM,NBALP,NBALP,,,Fri Jan 15,0
1/16/2017,Sat,1,16,2017,2017,ATL,NYK,Atlanta @ New York,1:00 PM,NBATV,NBATV,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,POR,WAS,Portland @ Washington,2:00 PM,NBALP,NBALP,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,PHI,MIL,Philadelphia @ Milwaukee,3:30 PM,NBALP,NBALP,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,NOP,IND,New Orleans @ Indiana,4:00 PM,NBATV,NBATV,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,ORL,DEN,Orlando @ Denver,5:00 PM,NBALP,NBALP,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,CHA,BOS,Charlotte @ Boston,7:30 PM,NBALP,NBALP,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,CLE,GSW,Cleveland @ Golden State,8:00 PM,TNT,TNT,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,UTA,PHO,Utah @ Phoenix,9:00 PM,NBALP,NBALP,,,Sat Jan 16,0
1/16/2017,Sat,1,16,2017,2017,OKC,LAC,Oklahoma City @ LA Clippers,10:30 PM,TNT,TNT,,,Sat Jan 16,0
1/17/2017,Sun,1,17,2017,2017,TOR,BRK,Toronto @ Brooklyn,7:30 PM,NBALP TSN,NBALP,TSN,,Sun Jan 17,0
1/17/2017,Sun,1,17,2017,2017,HOU,MIA,Houston @ Miami,7:30 PM,NBATV,NBATV,,,Sun Jan 17,0
1/17/2017,Sun,1,17,2017,2017,DAL,CHI,Dallas @ Chicago,8:00 PM,NBALP,NBALP,,,Sun Jan 17,0
1/17/2017,Sun,1,17,2017,2017,MIN,SAS,Minnesota @ San Antonio,8:30 PM,NBALP,NBALP,,,Sun Jan 17,0
1/17/2017,Sun,1,17,2017,2017,DEN,LAL,Denver @ LA Lakers,10:30 PM,NBATV,NBATV,,,Sun Jan 17,0
1/18/2017,Mon,1,18,2017,2017,TOR,PHI,Toronto @ Philadelphia,7:00 PM,NBALP TSN,NBALP,TSN,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,MEM,WAS,Memphis @ Washington,7:00 PM,NBALP,NBALP,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,POR,CHA,Portland @ Charlotte,7:00 PM,NBALP,NBALP,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,NYK,BOS,New York @ Boston,7:30 PM,NBALP,NBALP,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,ORL,NOP,Orlando @ New Orleans,8:00 PM,NBALP,NBALP,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,MIL,HOU,Milwaukee @ Houston,8:00 PM,NBALP,NBALP,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,ATL,DET,Atlanta @ Detroit,8:00 PM,ESPN,ESPN,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,OKC,GSW,Oklahoma City @ Golden State,10:30 PM,ESPN,ESPN,,,Mon Jan 18,0
1/18/2017,Mon,1,18,2017,2017,IND,SAC,Indiana @ Sacramento,10:30 PM,NBALP,NBALP,,,Mon Jan 18,0
1/19/2017,Tue,1,19,2017,2017,PHO,CLE,Phoenix @ Cleveland,7:00 PM,NBALP,NBALP,,,Tue Jan 19,0
1/19/2017,Tue,1,19,2017,2017,DAL,MIA,Dallas @ Miami,7:30 PM,NBALP,NBALP,,,Tue Jan 19,0
1/19/2017,Tue,1,19,2017,2017,WAS,NYK,Washington @ New York,8:00 PM,TNT,TNT,,,Tue Jan 19,0
1/19/2017,Tue,1,19,2017,2017,DEN,SAS,Denver @ San Antonio,8:30 PM,NBALP,NBALP,,,Tue Jan 19,0
1/19/2017,Tue,1,19,2017,2017,MIN,LAC,Minnesota @ LA Clippers,10:30 PM,TNT,TNT,,,Tue Jan 19,0
1/20/2017,Wed,1,20,2017,2017,POR,PHI,Portland @ Philadelphia,7:00 PM,NBALP,NBALP,,,Wed Jan 20,0
